system:index,Longitude,PlotID,Type,description,doy-20140509,doy-20140525,doy-20140610,doy-20140626,doy-20140712,doy-20140728,doy-20140813,doy-20140829,doy-20140914,doy-20140930,doy-20150509,doy-20150525,doy-20150610,doy-20150626,doy-20150712,doy-20150728,doy-20150813,doy-20150829,doy-20150914,doy-20150930,evi-20140509,evi-20140525,evi-20140610,evi-20140626,evi-20140712,evi-20140728,evi-20140813,evi-20140829,evi-20140914,evi-20140930,evi-20150509,evi-20150525,evi-20150610,evi-20150626,evi-20150712,evi-20150728,evi-20150813,evi-20150829,evi-20150914,evi-20150930,geometry,name,ndvi-20140509,ndvi-20140525,ndvi-20140610,ndvi-20140626,ndvi-20140712,ndvi-20140728,ndvi-20140813,ndvi-20140829,ndvi-20140914,ndvi-20140930,ndvi-20150509,ndvi-20150525,ndvi-20150610,ndvi-20150626,ndvi-20150712,ndvi-20150728,ndvi-20150813,ndvi-20150829,ndvi-20150914,ndvi-20150930,summaryQA-20140509,summaryQA-20140525,summaryQA-20140610,summaryQA-20140626,summaryQA-20140712,summaryQA-20140728,summaryQA-20140813,summaryQA-20140829,summaryQA-20140914,summaryQA-20140930,summaryQA-20150509,summaryQA-20150525,summaryQA-20150610,summaryQA-20150626,summaryQA-20150712,summaryQA-20150728,summaryQA-20150813,summaryQA-20150829,summaryQA-20150914,summaryQA-20150930,.geo
1042,-113.88437,300.0,Biomass,,142,153,162,192,208,217,240,249,263,279,129,159,163,179,195,211,226,252,271,278,2799,3481,3847,3368,3252,3176,2649,2668,2522,2178,2540,2995,3402,3228,3203,2957,3385,2471,2464,2570,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.88437,46.85456]}",,5898,6308,6390,6373,6327,5822,5841,5893,5598,5709,5760,6579,6298,5977,6136,5961,5977,5660,6518,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.88437,46.85456]}"
1044,-113.88049,302.0,Biomass,,142,155,162,183,208,215,240,249,268,279,129,159,163,177,195,223,226,254,271,278,3288,3957,3959,3379,2945,3462,3172,2889,3315,2042,2732,3419,3242,3019,2894,3409,3872,2589,3292,2939,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.88049,46.85487]}",,6367,6697,6682,6814,6243,6520,6574,6099,6498,5692,6112,7176,6472,6165,6163,6939,6427,5720,6593,7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.88049,46.85487]}"
1522,-113.87551,15p,Pellet 2014,,142,153,162,192,206,217,240,249,258,277,129,159,161,181,195,223,226,252,262,288,3166,3964,4275,3779,3284,3286,2813,2822,2650,1933,2888,3471,3323,3946,3330,2820,3817,2492,2815,2458,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.87551,46.84587]}",,6985,7059,7130,7400,7353,6954,6488,6980,6804,8009,7180,7951,7793,6816,6764,7599,6700,6736,7942,6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.87551,46.84587]}"
89,-113.89094,179.0,Biomass,,142,156,174,183,206,217,238,254,268,279,129,159,166,179,200,223,226,255,271,278,2678,3230,3144,2995,3323,3010,2338,2251,2367,2427,2681,3266,3800,2911,3157,2687,3947,2647,2369,2569,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.89094,46.85001]}",,6460,7233,6706,6741,6762,5850,6578,6733,6701,5724,5976,7291,7940,6149,6814,6823,6740,6680,7089,7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.89094,46.85001]}"
88,-113.89031,176.0,Biomass,,142,156,174,183,206,217,238,254,268,279,129,159,166,179,200,223,226,255,271,278,2678,3230,3144,2995,3323,3010,2338,2251,2367,2427,2681,3266,3800,2911,3157,2687,3947,2647,2369,2569,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.89031,46.85037]}",,6460,7233,6706,6741,6762,5850,6578,6733,6701,5724,5976,7291,7940,6149,6814,6823,6740,6680,7089,7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.89031,46.85037]}"
1508,-113.9104,1p,Pellet 2014,,142,153,162,183,208,217,240,249,263,279,129,159,165,179,202,223,226,252,263,278,2881,3474,3550,3128,2909,2659,2024,2260,1402,942,2455,2878,3875,3297,2651,2333,3522,1803,2206,1556,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.9104,46.86895]}",,7147,7328,7039,7393,7090,6486,6721,7046,6724,6462,6970,7408,7276,6843,6823,7016,6337,6575,6592,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.9104,46.86895]}"
1473,-113.90108,101p,Pellet 2015,,142,153,162,192,208,215,240,249,258,279,129,159,163,179,202,211,226,252,271,273,3231,3905,4417,3886,3511,3268,2737,2717,2768,1824,2884,3397,4006,3540,3047,3133,3745,2460,2453,2177,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90108,46.86375]}",,7248,7210,7291,7404,7239,6969,6803,6979,6879,6363,7198,7840,7451,7133,6996,7018,7146,6518,7804,7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90108,46.86375]}"
1045,-113.8836,303.0,Biomass,,140,156,172,188,206,215,237,254,268,279,129,159,165,179,195,223,226,254,271,287,2941,3199,3085,2977,2791,2539,3163,2219,2573,2120,2383,2971,3182,2681,2607,2563,3283,2585,2517,2475,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.8836,46.85896]}",,6120,6475,6510,6297,5787,5290,5879,5194,5628,4862,5118,6302,5590,5227,5269,5851,5798,5145,5774,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.8836,46.85896]}"
1078,-113.96555,342.0,Biomass,,142,155,174,183,194,215,240,256,263,279,129,159,165,179,202,223,229,254,271,288,2700,3198,2656,2494,2713,2022,1863,2004,1871,1907,2280,2732,2927,2285,1833,1799,2103,1911,2024,2228,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96555,46.84326]}",,4925,4927,4866,4614,4327,3804,3434,3553,3399,3387,4292,5460,4675,3905,3388,3747,3455,3195,3777,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96555,46.84326]}"
1080,-113.96618,344.0,Biomass,,142,153,174,188,194,215,240,249,263,279,129,159,165,179,202,223,229,252,263,273,2747,2839,2593,2618,2641,2005,1790,1854,1731,1816,2317,2771,2914,2165,1763,1868,2017,1904,1999,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96618,46.84119]}",,5095,4658,4922,5070,4320,3717,3510,3528,3300,3389,4346,5473,4695,3810,3337,3697,3361,3463,3331,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96618,46.84119]}"
1079,-113.96652,343.0,Biomass,,142,153,174,188,194,215,240,249,263,279,129,159,165,179,202,223,229,252,263,273,2747,2839,2593,2618,2641,2005,1790,1854,1731,1816,2317,2771,2914,2165,1763,1868,2017,1904,1999,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96652,46.84142]}",,5095,4658,4922,5070,4320,3717,3510,3528,3300,3389,4346,5473,4695,3810,3337,3697,3361,3463,3331,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96652,46.84142]}"
8,-113.9663,344.0,Phenology,,142,153,174,188,194,215,240,249,263,279,129,159,165,179,202,223,229,252,263,273,2747,2839,2593,2618,2641,2005,1790,1854,1731,1816,2317,2771,2914,2165,1763,1868,2017,1904,1999,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.9663,46.84126]}",,5095,4658,4922,5070,4320,3717,3510,3528,3300,3389,4346,5473,4695,3810,3337,3697,3361,3463,3331,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.9663,46.84126]}"
1470,-113.96618,5344.0,Biomass,,142,153,174,188,194,215,240,249,263,279,129,159,165,179,202,223,229,252,263,273,2747,2839,2593,2618,2641,2005,1790,1854,1731,1816,2317,2771,2914,2165,1763,1868,2017,1904,1999,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96618,46.84121]}",,5095,4658,4922,5070,4320,3717,3510,3528,3300,3389,4346,5473,4695,3810,3337,3697,3361,3463,3331,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96618,46.84121]}"
1076,-113.96408,340.0,Biomass,,142,157,174,187,204,215,240,254,263,279,129,159,165,177,202,223,226,255,270,273,2664,3521,2461,2825,2236,2022,1551,1781,1679,1690,2166,2728,2657,2254,1523,1868,3048,1773,2131,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96408,46.84142]}",,4969,5390,4823,4699,4679,3804,3280,3642,3297,3252,4155,5564,4534,4174,3012,3697,5097,3492,3439,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96408,46.84142]}"
7,-113.96401,340.0,Phenology,,142,157,174,187,204,215,240,254,263,279,129,159,165,177,202,223,226,255,270,273,2664,3521,2461,2825,2236,2022,1551,1781,1679,1690,2166,2728,2657,2254,1523,1868,3048,1773,2131,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96401,46.84127]}",,4969,5390,4823,4699,4679,3804,3280,3642,3297,3252,4155,5564,4534,4174,3012,3697,5097,3492,3439,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96401,46.84127]}"
75,-113.92753,150.0,Biomass,,142,153,162,183,194,213,231,256,258,279,129,159,166,179,195,224,226,256,263,288,3170,3742,3953,3262,3355,2694,2272,2337,2480,2083,2752,3209,3577,2860,2463,2855,2962,2493,2606,2782,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92753,46.83824]}",,5781,5845,5811,5691,5296,5345,4259,4177,4350,3825,5066,6249,6873,4751,4228,4853,5089,4312,4527,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92753,46.83824]}"
1529,-113.90193,22p,Pellet 2014,,142,153,162,192,206,215,240,256,268,279,129,159,166,179,202,213,226,252,271,288,2763,3665,4186,3351,2780,2769,2534,2518,2397,2100,2602,2979,3482,3201,2544,2909,3633,2496,2444,3018,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90193,46.8241]}",,6666,6596,6742,6700,6582,6189,5949,5697,6276,5813,6206,7150,7558,6061,5600,5664,6408,5792,6259,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90193,46.8241]}"
1219,-113.90259,648.0,Biomass,,141,157,174,192,204,215,238,256,263,279,129,159,167,177,202,213,226,254,262,287,3667,4036,3017,3321,3116,3061,2338,2657,2232,2150,2536,2735,4064,3047,2458,3031,3450,2740,2489,2040,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90259,46.81787]}",,6961,7061,6808,6726,7754,7051,6098,6306,5811,6399,6131,6795,7292,7168,5780,6004,6866,6483,7609,6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90259,46.81787]}"
1532,-113.90024,25p,Pellet 2014,,137,157,174,192,203,215,240,256,267,279,129,159,167,179,202,211,226,252,271,287,3175,4214,3343,3566,3752,2989,2816,2836,3075,2367,2747,3187,4094,3141,2602,2689,3528,2537,2444,2715,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90024,46.82145]}",,5961,7104,6919,6703,6531,6508,6325,5852,5873,5556,6240,7298,6820,6060,5673,5593,6477,5488,6259,6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90024,46.82145]}"
1133,-113.90859,461.0,Biomass,,142,153,176,192,208,217,240,256,263,279,129,158,176,179,195,211,226,252,263,277,2716,3811,3729,3652,3335,3297,2642,2686,2194,2092,2347,3735,3939,3187,3299,2799,3523,2388,2761,2144,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90859,46.819]}",,6665,7087,6940,7371,7204,6824,6572,6982,6772,7229,6098,6686,7320,6602,7049,6558,7154,6428,6942,6653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90859,46.819]}"
1218,-113.90606,646.0,Biomass,,142,153,171,183,208,215,240,256,258,279,129,158,167,179,195,223,226,252,263,277,2839,3198,4186,3225,3821,3191,3073,2738,3009,2118,2726,4164,4283,3742,3029,2823,3523,2602,3073,2311,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90606,46.81871]}",,7030,6612,7023,7054,7894,7223,7421,6520,6506,6336,6827,7354,7427,7443,6324,7680,7154,6834,7076,6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.90606,46.81871]}"
1131,-113.91412,459.0,Biomass,,142,153,176,192,208,217,240,256,263,279,129,158,167,179,195,211,226,252,263,273,3038,4069,4035,3793,3531,3470,2927,2788,2422,2359,2885,4091,4118,3540,3319,3143,3803,2624,2761,2131,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91412,46.82028]}",,6987,7274,7219,7429,7432,6971,7261,6801,6950,6878,7067,7207,7397,7039,6916,7042,7386,6862,6942,7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91412,46.82028]}"
1220,-113.91245,649.0,Biomass,,142,153,176,192,194,217,240,256,263,279,129,159,167,179,195,211,226,252,266,288,2716,3638,3499,3338,3855,3030,2473,2584,2032,1936,2347,3008,3578,3049,2958,2676,3718,2307,2018,2491,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91245,46.82209]}",,6665,6752,6644,6912,6819,6484,6171,6704,6188,5875,6098,7443,6926,6285,6439,6235,7394,6108,6611,6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91245,46.82209]}"
1134,-113.91258,462.0,Biomass,,142,153,176,192,194,217,240,256,263,279,129,159,167,179,195,211,226,252,266,288,2716,3638,3499,3338,3855,3030,2473,2584,2032,1936,2347,3008,3578,3049,2958,2676,3718,2307,2018,2491,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91258,46.82254]}",,6665,6752,6644,6912,6819,6484,6171,6704,6188,5875,6098,7443,6926,6285,6439,6235,7394,6108,6611,6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91258,46.82254]}"
1132,-113.91335,460.0,Biomass,,142,153,176,192,194,217,240,256,263,279,129,159,167,179,195,211,226,252,266,288,2716,3638,3499,3338,3855,3030,2473,2584,2032,1936,2347,3008,3578,3049,2958,2676,3718,2307,2018,2491,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91335,46.82284]}",,6665,6752,6644,6912,6819,6484,6171,6704,6188,5875,6098,7443,6926,6285,6439,6235,7394,6108,6611,6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.91335,46.82284]}"
72,-113.92465,147.0,Biomass,,142,157,171,183,203,215,240,249,258,283,129,159,167,179,195,223,226,252,263,277,2777,4020,4006,3206,4084,2971,2856,2918,3047,3087,2581,2957,3851,3169,3063,2585,3651,2777,3221,2850,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92465,46.82719]}",,6476,7616,7054,7398,7189,6867,7128,6908,6591,6949,5977,7483,7144,6592,6031,7091,6633,6504,6903,6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92465,46.82719]}"
71,-113.92958,146.0,Biomass,,142,157,171,192,208,217,240,256,263,279,129,159,167,179,195,211,226,255,271,277,2954,3912,3891,3264,3361,3388,2776,2878,2468,2606,2754,2957,3851,3338,3169,2967,3708,2603,2632,2914,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92958,46.82685]}",,7119,7563,7043,7113,7462,7051,6906,6813,6806,7319,6820,7483,7144,6752,6762,6812,7275,7340,7245,6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.92958,46.82685]}"
74,-113.93153,149.0,Biomass,,142,153,171,192,208,215,240,256,258,279,129,159,167,179,195,213,226,252,271,278,2778,3540,4041,3347,3152,2977,2808,2707,2960,2388,2669,3183,3772,3265,3019,3251,3840,2754,2831,2698,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93153,46.82486]}",,6719,7023,7273,7083,7036,7008,6885,6698,6807,6824,6695,7714,7078,6754,6643,6785,7441,6641,7537,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93153,46.82486]}"
82,-113.94515,165.0,Biomass,,142,157,171,188,203,222,240,256,268,279,129,159,167,179,195,223,226,255,271,288,2684,3936,3678,2719,3471,2377,2471,2498,2598,2357,2679,2704,3507,2753,2632,2437,3714,2498,2624,3356,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94515,46.82622]}",,6723,7210,6652,7310,6664,6324,6248,6262,7124,6386,6757,7037,6494,5944,5795,6774,7122,6889,7141,6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94515,46.82622]}"
79,-113.94535,161.0,Biomass,,142,157,171,187,208,219,238,249,268,279,129,159,167,181,195,223,226,255,271,288,2676,3752,3703,3413,3056,3210,2679,2899,2598,2788,2583,2796,3427,3495,2782,2668,3960,2806,2624,3475,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94535,46.82724]}",,6399,7027,6577,6538,6396,6305,6727,6183,7124,6307,6139,7056,6384,6320,5738,6851,6980,6930,7141,6674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94535,46.82724]}"
73,-113.93294,148.0,Biomass,,142,157,171,192,208,217,240,256,267,279,129,159,167,179,195,211,226,254,271,288,2722,3912,3862,3170,3146,3157,2749,2845,3079,2615,2684,2938,3799,3021,2996,2733,3807,3015,2534,3440,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93294,46.82853]}",,6909,7563,6961,6956,7025,6654,6758,6384,6735,7045,6792,7511,7166,6391,6582,6520,7440,6709,7292,6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.93294,46.82853]}"
81,-113.94137,164.0,Biomass,,142,155,171,192,208,217,240,256,268,279,129,159,167,181,195,211,226,255,263,288,2929,3918,3852,3289,3080,3126,2738,2838,2818,2660,2814,2998,3957,3725,2921,2956,3854,2781,3373,3477,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94137,46.83067]}",,6730,7004,6869,6669,6689,6285,6431,6332,7122,6444,6538,7305,7008,6488,6013,6357,7158,7170,6724,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94137,46.83067]}"
80,-113.94309,162.0,Biomass,,142,153,171,187,194,215,240,256,263,279,129,159,167,179,195,213,226,255,263,278,2974,3635,4132,3836,3598,2853,2888,2919,2626,2589,2835,2979,3839,3410,3078,3196,3714,2785,3397,2881,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94309,46.82912]}",,6915,6898,7273,6938,6902,6701,6854,6631,6808,6614,6763,7619,6969,6811,6341,6489,7122,7405,6830,8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.94309,46.82912]}"
1469,-113.95497,5340.0,Biomass,,132,153,176,188,204,217,238,245,263,279,129,159,161,186,202,224,226,255,263,277,3346,3329,3172,2782,2912,2972,2765,2987,2033,2922,2895,2962,3027,3063,2283,3252,3048,2795,3125,2602,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95497,46.84105]}",,6319,5869,5480,6152,6663,5766,6259,6701,4164,5786,5755,6988,5869,5805,4360,5596,5097,6596,6044,5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95497,46.84105]}"
1077,-113.96428,341.0,Biomass,,142,157,162,187,194,217,240,245,268,283,129,158,165,179,202,211,229,252,268,273,2603,3371,2871,2546,2641,2084,1790,1855,1786,2144,2192,2772,2790,2008,1593,1873,1693,1904,1950,1952,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96428,46.83897]}",,5047,5278,4587,4472,4320,3673,3510,3861,3650,3574,4235,4678,4525,3619,3129,3436,3088,3463,3530,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.96428,46.83897]}"
1236,-113.98616,684.0,Biomass,,142,156,176,192,206,217,240,254,268,279,129,159,163,179,195,223,226,254,270,273,2651,2911,3264,3217,2651,3104,2415,2536,2523,2502,2366,2724,3070,2782,2681,2292,3588,2903,2994,2315,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.98616,46.79721]}",,6527,7201,6335,6499,6564,6002,5878,6392,6806,6046,6155,7078,6164,5778,5734,6377,6305,5801,5989,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.98616,46.79721]}"
1051,-114.01095,309.0,Biomass,,141,156,174,188,194,215,240,254,268,279,129,158,163,179,195,223,226,255,263,278,3636,2685,1997,2164,1985,1592,1591,1539,1576,1289,2603,2888,2213,1748,1740,1599,2031,1638,1953,1714,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01095,46.81756]}",,5725,5249,4247,4763,3640,3220,3456,3453,3494,2870,5187,4998,4309,3510,3408,3393,3290,3604,3510,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01095,46.81756]}"
1048,-114.00811,306.0,Biomass,,142,156,176,183,208,215,240,249,263,279,129,159,167,179,195,211,229,254,268,277,2866,2913,2357,2426,1894,1677,1511,1821,1414,1598,2701,2327,2832,1783,1828,1642,1795,1809,1861,1854,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00811,46.81926]}",,5432,5490,4348,4753,3651,3321,3357,3646,3158,3459,5084,5092,4682,3483,3327,3156,3202,3335,3579,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00811,46.81926]}"
1050,-114.00515,308.0,Biomass,,142,153,176,192,203,217,240,256,258,279,129,159,163,177,195,223,226,255,272,277,2686,2946,2698,2276,2511,1995,1588,1808,1817,1489,3064,2774,2813,2118,1781,1516,2350,1524,2683,1797,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00515,46.81803]}",,5674,5391,5125,4587,4344,3732,3557,4301,3601,3703,6208,6178,5322,4272,3483,3281,3866,3521,4833,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00515,46.81803]}"
1049,-114.00503,307.0,Biomass,,142,156,171,183,204,217,240,249,263,279,129,159,161,177,195,213,229,255,270,278,2561,2507,2658,2136,2007,1693,1636,1697,1415,1407,2382,2246,2141,1689,1591,1601,1772,1798,1954,1795,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00503,46.8189]}",,5121,5608,4490,4438,4250,3147,3641,3619,3253,3251,4700,4950,4416,3467,3019,2868,3178,3920,3511,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.00503,46.8189]}"
1047,-114.01316,305.0,Biomass,,137,156,172,188,204,210,238,254,263,276,129,159,167,184,195,223,229,254,263,277,2972,2348,2155,2110,1805,1670,1365,1530,1344,1579,2509,2232,2478,1906,1605,1664,1785,1795,1953,1606,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01316,46.81895]}",,5014,4346,4520,4486,3963,3160,3383,3448,3134,3146,4812,4919,4245,3971,3017,3545,3096,3310,3510,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.01316,46.81895]}"
1332,-114.21509,934.0,Biomass,,142,156,174,189,208,215,238,251,268,279,140,154,176,179,202,211,226,255,263,278,799,873,989,1536,1267,1446,1307,1683,1528,1312,1911,2074,2863,2153,1932,1969,2313,1438,1735,1553,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.21509,46.77007]}",,2278,2514,3169,3272,3066,3427,3516,3531,3853,3393,3814,5463,5017,4353,4208,4182,4118,3689,3323,3650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.21509,46.77007]}"
1331,-114.21252,933.0,Biomass,,142,156,174,192,204,217,238,254,258,279,140,154,163,179,202,211,226,252,263,273,764,832,898,1198,1457,1447,1440,1515,1614,1417,2149,2385,2415,2525,2376,2324,2307,1789,1735,1425,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.21252,46.77056]}",,2172,2509,3041,2750,3910,3215,3790,3895,3600,3645,4173,5654,4766,4784,4852,4692,4213,3697,3323,3393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.21252,46.77056]}"
